Test_ID,Batch_ID,Product,Production_Line,Test_Date,Month_Year,Analyst,TPC_cfu_g,TPC_Limit,TPC_Result,YM_cfu_g,YM_Limit,YM_Result,Coliform_MPN_g,Coliform_Limit,Coliform_Result,Overall_Status,Reviewed_By
MCR-0140,BCH-2022-0140,Chickpea Snacks,Line B,2022-08-16 00:00:00,Aug-2022,Meena R.,1384.0,10000,PASS,419.0,500,PASS,0.5,10,PASS,PASS,Karthik V.
MCR-0141,BCH-2022-0141,Banana Chips,Line C,2022-08-17 00:00:00,Aug-2022,Karthik V.,-999.0,10000,PASS,135.0,500,PASS,1.1,10,PASS,PASS,Meena R.
MCR-0142,BCH-2022-0142,Sweet Potato Chips,Line D,2022-08-18 00:00:00,Aug-2022,Divya N.,2444.0,10000,PASS,73.0,500,PASS,6.8,10,PASS,PASS,Suresh B.
MCR-0143,BCH-2022-0143,Masala Peanuts,Line E,2022-08-20 00:00:00,Aug-2022,Suresh B.,639.0,10000,PASS,124.0,500,PASS,2.4,10,PASS,PASS,Ramesh K.
MCR-0144,BCH-2022-0144,Tapioca Crisps,Line F,2022-08-21 00:00:00,Aug-2022,Leena D.,22453.0,10000,FAIL,1963.0,500,FAIL,8.4,10,PASS,FAIL,Priya S.
MCR-0145,BCH-2022-0145,Jackfruit Chips,Line A,2022-08-23 00:00:00,Aug-2022,Sagar A.,5746.0,10000,PASS,52.0,500,PASS,,10,PASS,PASS,Anand M.
MCR-0146,BCH-2022-0146,Okra Chips,Line B,2022-08-26 00:00:00,Aug-2022,Priya S.,,10000,PASS,486.0,500,PASS,4.9,10,PASS,pass ,Sagar A.
MCR-0147,BCH-2022-0147,Roasted Corn,Line C,2022-08-27 00:00:00,Aug-2022,Anand M.,4112.0,10000,PASS,63.0,500,PASS,1.9,10,PASS,PASS,Divya N.
MCR-0148,BCH-2022-0148,Chickpea Snacks,Line D,2022-08-29 00:00:00,Aug-2022,Meena R.,8236.0,10000,PASS,311.0,500,PASS,1.3,10,PASS,PASS,Karthik V.
MCR-0149,BCH-2022-0149,Banana Chips,Line E,2022-08-30 00:00:00,Aug-2022,Karthik V.,8288.0,10000,PASS,326.0,500,PASS,2.6,10,PASS,PASS,Meena R.
MCR-0150,BCH-2022-0150,Sweet Potato Chips,Line F,2022-08-31 00:00:00,Aug-2022,Divya N.,8603.0,10000,PASS,490.0,500,PASS,1.6,10,PASS,PASS,Suresh B.
MCR-0151,BCH-2022-0151,Masala Peanuts,Line A,2022-09-01 00:00:00,Aug-2022,Suresh B.,2878.0,10000,PASS,189.0,500,PASS,2.5,10,PASS,PASS,Ramesh K.
MCR-0152,BCH-2022-0152,Tapioca Crisps,Line B,2022-09-03 00:00:00,Sep-2022,Leena D.,16912.0,10000,FAIL,101.0,500,PASS,4.5,10,PASS,FAIL,Priya S.
MCR-0153,BCH-2022-0153,Jackfruit Chips,Line C,2022-09-04 00:00:00,Sep-2022,Sagar A.,7971.0,10000,PASS,,500,PASS,4.8,10,PASS,PASS,Anand M.
MCR-0154,BCH-2022-0154,Okra Chips,Line D,2022-09-05 00:00:00,Sep-2022,Priya S.,1072.0,10000,PASS,91.0,500,PASS,6.8,10,PASS,PASS,Sagar A.
MCR-0155,BCH-2022-0155,Roasted Corn,Line E,2022-09-06 00:00:00,Sep-2022,Anand M.,7427.0,10000,PASS,471.0,500,PASS,4.8,10,PASS,PASS,Divya N.
MCR-0156,BCH-2022-0156,Chickpea Snacks,Line F,2022-09-07 00:00:00,Sep-2022,Meena R.,-999.0,10000,FAIL,42.0,500,PASS,1.2,10,PASS,fail,Karthik V.
MCR-0157,BCH-2022-0157,Banana Chips,Line A,2022-09-08 00:00:00,Sep-2022,Karthik V.,4770.0,10000,PASS,84.0,500,PASS,1.0,10,PASS,PASS,Meena R.
MCR-0158,BCH-2022-0158,Sweet Potato Chips,Line B,2022-09-10 00:00:00,Sep-2022,Divya N.,1326.0,10000,PASS,248.0,500,PASS,5.2,10,PASS,PASS,Suresh B.
MCR-0159,BCH-2022-0159,Masala Peanuts,Line C,2022-09-11 00:00:00,Sep-2022,Suresh B.,73436.0,10000,FAIL,312.0,500,PASS,7.3,10,PASS,FAIL,Ramesh K.
MCR-0160,BCH-2022-0160,Tapioca Crisps,Line D,2022-09-12 00:00:00,Sep-2022,Leena D.,4838.0,10000,PASS,431.0,500,PASS,5.2,10,PASS,P ASS,Priya S.
MCR-0161,BCH-2022-0161,Jackfruit Chips,Line E,2022-09-13 00:00:00,Sep-2022,Sagar A.,6657.0,10000,PASS,418.0,500,PASS,2.3,10,PASS,PASS,Anand M.
MCR-0162,BCH-2022-0162,Okra Chips,Line F,2022-09-16 00:00:00,Sep-2022,Priya S.,5765.0,10000,PASS,93.0,500,PASS,7.3,10,PASS,PASS,Sagar A.
MCR-0163,BCH-2022-0163,Roasted Corn,Line A,2022-09-17 00:00:00,Sep-2022,Anand M.,1154.0,10000,PASS,79.0,500,PASS,30.6,10,FAIL,FAIL,Divya N.
MCR-0164,BCH-2022-0164,Chickpea Snacks,Line B,2022-09-20 00:00:00,Sep-2022,Meena R.,7301.0,10000,PASS,126.0,500,PASS,2.8,10,PASS,PASS,Karthik V.
MCR-0165,BCH-2022-0165,Banana Chips,Line C,2022-09-27 00:00:00,Sep-2022,Karthik V.,7918.0,10000,PASS,47.0,500,PASS,1.9,10,PASS,PASS,Meena R.
MCR-0166,BCH-2022-0166,Sweet Potato Chips,Line D,2022-09-28 00:00:00,Sep-2022,Divya N.,7915.0,10000,PASS,134.0,500,PASS,0.5,10,PASS,PASSS,Suresh B.
MCR-0167,BCH-2022-0167,Masala Peanuts,Line E,2022-09-29 00:00:00,Sep-2022,Suresh B.,5071.0,10000,PASS,,500,PASS,4.5,10,PASS,PASS,Ramesh K.
MCR-0168,BCH-2022-0168,Tapioca Crisps,Line F,2022-09-30 00:00:00,Sep-2022,Leena D.,501.0,10000,PASS,62.0,500,PASS,3.0,10,PASS,PASS,Priya S.
MCR-0169,BCH-2022-0169,Jackfruit Chips,Line A,2022-10-02 00:00:00,Oct-2022,Sagar A.,,10000,PASS,312.0,500,PASS,88888.0,10,PASS,PASS,Anand M.
MCR-0170,BCH-2022-0170,Okra Chips,Line B,2022-10-04 00:00:00,Oct-2022,Priya S.,4308.0,10000,PASS,27.0,500,PASS,5.2,10,PASS,PASS,Sagar A.
MCR-0171,BCH-2022-0171,Roasted Corn,Line C,2022-10-05 00:00:00,Oct-2022,Anand M.,5102.0,10000,PASS,337.0,500,PASS,2.7,10,PASS,PASS,Divya N.
MCR-0172,BCH-2022-0172,Chickpea Snacks,Line D,2022-10-06 00:00:00,Oct-2022,Meena R.,,10000,PASS,299.0,500,PASS,6.4,10,PASS,PASS,Karthik V.
MCR-0173,BCH-2022-0173,Banana Chips,Line E,2022-10-09 00:00:00,Oct-2022,Karthik V.,5924.0,10000,PASS,,500,PASS,5.4,10,PASS,PASS,Meena R.
MCR-0174,BCH-2022-0174,Sweet Potato Chips,Line F,2022-10-10 00:00:00,Oct-2022,Divya N.,7084.0,10000,PASS,312.0,500,PASS,4.1,10,PASS,PASS,Suresh B.
MCR-0175,BCH-2022-0175,Masala Peanuts,Line A,2022-10-12 00:00:00,Oct-2022,Suresh B.,7817.0,10000,PASS,236.0,500,PASS,5.3,10,PASS,PASS,Ramesh K.
MCR-0176,BCH-2022-0176,Tapioca Crisps,Line B,2022-10-14 00:00:00,Oct-2022,Leena D.,3818.0,10000,PASS,32.0,500,PASS,4.9,10,PASS,PAAS,Priya S.
MCR-0177,BCH-2022-0177,Jackfruit Chips,Line C,2022-10-15 00:00:00,Oct-2022,Sagar A.,4749.0,10000,PASS,,500,PASS,6.0,10,PASS,PASS,Anand M.
MCR-0178,BCH-2022-0178,Okra Chips,Line D,2022-10-16 00:00:00,Oct-2022,Priya S.,56488.0,10000,FAIL,77.0,500,PASS,5.1,10,PASS,FAIL,Sagar A.
MCR-0179,BCH-2022-0179,Roasted Corn,Line E,2022-10-17 00:00:00,Oct-2022,Anand M.,40358.0,10000,FAIL,3893.0,500,FAIL,1.6,10,PASS,FAILL,Divya N.
MCR-0180,BCH-2022-0180,  Chickpea Snacks ,Line F,2022-10-18 00:00:00,Oct-2022,Meena R.,12702.0,10000,FAIL,2267.0,500,FAIL,1.4,10,PASS,FAIL,Karthik V.
MCR-0181,BCH-2022-0181,Banana Chips,Line A,2022-10-21 00:00:00,Oct-2022,Karthik V.,3320.0,10000,PASS,92.0,500,PASS,25.8,10,FAIL,FAIL,Meena R.
MCR-0182,BCH-2022-0182,Sweet Potato Chips,Line B,2022-10-22 00:00:00,Oct-2022,Divya N.,24993.0,10000,FAIL,463.0,500,PASS,1.0,10,PASS,FAIL,Suresh B.
MCR-0183,BCH-2022-0183,Masala Peanuts,Line C,2022-10-24 00:00:00,Oct-2022,Suresh B.,37184.0,10000,FAIL,4969.0,500,FAIL,,10,PASS,FAIL,Ramesh K.
MCR-0184,BCH-2022-0184,Tapioca Crisps,Line D,2022-10-27 00:00:00,Oct-2022,Leena D.,2615.0,10000,PASS,394.0,500,PASS,2.8,10,PASS,PASS,Priya S.
MCR-0185,BCH-2022-0185,Jackfruit Chips,Line E,2022-11-01 00:00:00,Oct-2022,Sagar A.,6678.0,10000,PASS,121.0,500,PASS,2.3,10,PASS,PASS,Anand M.
MCR-0186,BCH-2022-0186,Okra Chips,Line F,2022-11-02 00:00:00,Nov-2022,Priya S.,3626.0,10000,PASS,,500,PASS,,10,PASS,PASS,Sagar A.
MCR-0187,BCH-2022-0187,Roasted Corn,Line A,2022-11-03 00:00:00,Nov-2022,Anand M.,4378.0,10000,PASS,109.0,500,PASS,1.7,10,PASS,PASS,Divya N.
MCR-0188,BCH-2022-0188,Chickpea Snacks,Line B,2022-11-06 00:00:00,Nov-2022,Meena R.,1180.0,10000,PASS,116.0,500,PASS,4.7,10,PASS,PASS,Karthik V.
MCR-0189,BCH-2022-0189,Banana Chips,Line C,2022-11-07 00:00:00,Nov-2022,Karthik V.,3018.0,10000,PASS,127.0,500,PASS,1.5,10,PASS,PAAS,Meena R.
MCR-0190,BCH-2022-0190,Sweet Potato Chips,Line D,2022-11-08 00:00:00,Nov-2022,Divya N.,1831.0,10000,PASS,129.0,500,PASS,3.9,10,PASS,pass ,Suresh B.
MCR-0191,BCH-2022-0191,Masala Peanuts,Line E,2022-11-09 00:00:00,Nov-2022,Suresh B.,7210.0,10000,PASS,216.0,500,PASS,2.7,10,PASS,PASS,Ramesh K.
MCR-0192,BCH-2022-0192,Tapioca Crisps,Line F,2022-11-11 00:00:00,Nov-2022,Leena D.,7631.0,10000,PASS,217.0,500,PASS,6.7,10,PASS,pass ,Priya S.
MCR-0193,BCH-2022-0193,Jackfruit Chips,Line A,2022-11-12 00:00:00,Nov-2022,Sagar A.,327.0,10000,PASS,300.0,500,PASS,,10,PASS,PAAS,Anand M.
MCR-0194,BCH-2022-0194,  Okra Chips ,Line B,2022-11-15 00:00:00,Nov-2022,Priya S.,4656.0,10000,PASS,304.0,500,PASS,1.4,10,PASS,PASS,Sagar A.
MCR-0195,BCH-2022-0195,Roasted Corn,Line C,2022-11-16 00:00:00,Nov-2022,Anand M.,6406.0,10000,PASS,419.0,500,PASS,0.6,10,PASS,PASS,Divya N.
MCR-0196,BCH-2022-0196,Chickpea Snacks,Line D,2022-11-17 00:00:00,Nov-2022,Meena R.,1562.0,10000,PASS,2087.0,500,FAIL,3.9,10,PASS,FAIL,Karthik V.
MCR-0197,BCH-2022-0197,Banana Chips,Line E,2022-11-18 00:00:00,Nov-2022,Karthik V.,7894.0,10000,PASS,325.0,500,PASS,7.1,10,PASS,PASS,Meena R.
MCR-0198,BCH-2022-0198,Sweet Potato Chips,Line F,2022-11-19 00:00:00,Nov-2022,Divya N.,2446.0,10000,PASS,399.0,500,PASS,5.0,10,PASS,PASS,Suresh B.
MCR-0199,BCH-2022-0199,Masala Peanuts,Line A,2022-11-20 00:00:00,Nov-2022,Suresh B.,6476.0,10000,PASS,199.0,500,PASS,4.6,10,PASS,PASS,Ramesh K.
MCR-0200,BCH-2022-0200,Tapioca Crisps,Line B,2022-11-22 00:00:00,Nov-2022,Leena D.,769.0,10000,PASS,398.0,500,PASS,2.4,10,PASS,PASS,Priya S.
MCR-0201,BCH-2022-0201,Jackfruit Chips,Line C,2022-11-23 00:00:00,Nov-2022,Sagar A.,1141.0,10000,PASS,419.0,500,PASS,5.7,10,PASS,PAAS,Anand M.
MCR-0202,BCH-2022-0202,Okra Chips,Line D,2022-11-24 00:00:00,Nov-2022,Priya S.,7351.0,10000,PASS,125.0,500,PASS,2.6,10,PASS,PASS,Sagar A.
MCR-0203,BCH-2022-0203,Roasted Corn,Line E,2022-11-25 00:00:00,Nov-2022,Anand M.,3180.0,10000,PASS,250.0,500,PASS,6.1,10,PASS,PASS,Divya N.
MCR-0204,BCH-2022-0204,Chickpea Snacks,Line F,2022-11-26 00:00:00,Nov-2022,Meena R.,21947.0,10000,FAIL,357.0,500,PASS,,10,PASS,FAIL,Karthik V.
MCR-0205,BCH-2022-0205,Banana Chips,Line A,2022-11-27 00:00:00,Nov-2022,Karthik V.,7459.0,10000,PASS,,500,PASS,6.0,10,PASS,PASS,Meena R.
MCR-0206,BCH-2022-0206,Sweet Potato Chips,Line B,2022-11-29 00:00:00,Nov-2022,Divya N.,,10000,PASS,411.0,500,PASS,6.6,10,PASS,PASS,Suresh B.
MCR-0207,BCH-2022-0207,Masala Peanuts,Line C,2022-12-04 00:00:00,Dec-2022,Suresh B.,21226.0,10000,FAIL,37.0,500,PASS,3.9,10,PASS,FAIL,Ramesh K.
MCR-0208,BCH-2022-0208,Tapioca Crisps,Line D,2022-12-05 00:00:00,Dec-2022,Leena D.,1071.0,10000,PASS,85.0,500,PASS,6.2,10,PASS,P ASS,Priya S.
MCR-0209,BCH-2022-0209,  Jackfruit Chips ,Line E,2022-12-07 00:00:00,Dec-2022,Sagar A.,,10000,PASS,3429.0,500,FAIL,,10,PASS,FAIL,Anand M.
MCR-0210,BCH-2022-0210,Okra Chips,Line F,2022-12-08 00:00:00,Dec-2022,Priya S.,808.0,10000,PASS,157.0,500,PASS,1.2,10,PASS,PASS,Sagar A.
MCR-0211,BCH-2022-0211,Roasted Corn,Line A,2022-12-11 00:00:00,Dec-2022,Anand M.,3540.0,10000,PASS,217.0,500,PASS,1.0,10,PASS,PASS,Divya N.
MCR-0212,BCH-2022-0212,Chickpea Snacks,Line B,2022-12-12 00:00:00,Dec-2022,Meena R.,1139.0,10000,PASS,390.0,500,PASS,6.5,10,PASS,PASS,Karthik V.
MCR-0213,BCH-2022-0213,Banana Chips,Line C,2022-12-19 00:00:00,Dec-2022,Karthik V.,63614.0,10000,FAIL,37.0,500,PASS,6.0,10,PASS,FAIL,Meena R.
MCR-0214,BCH-2022-0214,Sweet Potato Chips,Line D,2022-12-20 00:00:00,Dec-2022,Divya N.,3351.0,10000,PASS,276.0,500,PASS,4.5,10,PASS,PAAS,Suresh B.
MCR-0215,BCH-2022-0215,Masala Peanuts,Line E,2022-12-21 00:00:00,Dec-2022,Suresh B.,4281.0,10000,PASS,230.0,500,PASS,,10,PASS,P ASS,Ramesh K.
MCR-0216,BCH-2022-0216,Tapioca Crisps,Line F,2022-12-22 00:00:00,Dec-2022,Leena D.,284.0,10000,PASS,,500,PASS,3.1,10,PASS,P ASS,Priya S.
MCR-0217,BCH-2022-0217,Jackfruit Chips,Line A,2022-12-23 00:00:00,Dec-2022,Sagar A.,7751.0,10000,PASS,241.0,500,PASS,0.3,10,PASS,PASS,Anand M.
MCR-0218,BCH-2022-0218,Okra Chips,Line B,2022-12-24 00:00:00,Dec-2022,Priya S.,6795.0,10000,PASS,287.0,500,PASS,3.8,10,PASS,PASS,Sagar A.
MCR-0219,BCH-2022-0219,Roasted Corn,Line C,2022-12-25 00:00:00,Dec-2022,Anand M.,3778.0,10000,PASS,277.0,500,PASS,1.6,10,PASS,PASS,Divya N.
MCR-0220,BCH-2022-0220,Chickpea Snacks,Line D,2022-12-26 00:00:00,Dec-2022,Meena R.,7183.0,10000,PASS,182.0,500,PASS,,10,PASS,PASS,Karthik V.
MCR-0221,BCH-2022-0221,Banana Chips,Line E,2022-12-27 00:00:00,Dec-2022,Karthik V.,47933.0,10000,FAIL,2735.0,500,FAIL,3.3,10,PASS,FAIL,Meena R.
MCR-0222,BCH-2022-0222,Sweet Potato Chips,Line F,2022-12-28 00:00:00,Dec-2022,Divya N.,13095.0,10000,FAIL,222.0,500,PASS,0.7,10,PASS,FAIL,Suresh B.
MCR-0223,BCH-2022-0223,  Masala Peanuts ,Line A,2023-01-02 00:00:00,Jan-2023,Suresh B.,6905.0,10000,PASS,334.0,500,PASS,4.7,10,PASS,PASS,Ramesh K.
MCR-0224,BCH-2022-0224,Tapioca Crisps,Line B,2023-01-03 00:00:00,Jan-2023,Leena D.,32518.0,10000,FAIL,403.0,500,PASS,5.5,10,PASS,FAIL,Priya S.
MCR-0225,BCH-2022-0225,Jackfruit Chips,Line C,2023-01-04 00:00:00,Jan-2023,Sagar A.,3787.0,10000,PASS,326.0,500,PASS,0.8,10,PASS,PASS,Anand M.
MCR-0226,BCH-2022-0226,Okra Chips,Line D,2023-01-11 00:00:00,Jan-2023,Priya S.,344.0,10000,PASS,380.0,500,PASS,4.4,10,PASS,PASS,Sagar A.
MCR-0227,BCH-2022-0227,Roasted Corn,Line E,2023-01-12 00:00:00,Jan-2023,Anand M.,6376.0,10000,PASS,296.0,500,PASS,0.9,10,PASS,PASS,Divya N.
MCR-0228,BCH-2022-0228,Chickpea Snacks,Line F,2023-01-15 00:00:00,Jan-2023,Meena R.,7777.0,10000,PASS,102.0,500,PASS,7.3,10,PASS,PASS,Karthik V.
MCR-0229,BCH-2022-0229,Banana Chips,Line A,2023-01-16 00:00:00,Jan-2023,Karthik V.,7138.0,10000,PASS,273.0,500,PASS,2.3,10,PASS,PASS,Meena R.
MCR-0230,BCH-2022-0230,Sweet Potato Chips,Line B,2023-01-18 00:00:00,Jan-2023,Divya N.,7105.0,10000,PASS,177.0,500,PASS,7.4,10,PASS,PASS,Suresh B.
MCR-0231,BCH-2022-0231,Masala Peanuts,Line C,2023-01-20 00:00:00,Jan-2023,Suresh B.,-999.0,10000,PASS,392.0,500,PASS,1.0,10,PASS,PASS,Ramesh K.
MCR-0232,BCH-2022-0232,Tapioca Crisps,Line D,2023-01-21 00:00:00,Jan-2023,Leena D.,324.0,10000,PASS,36.0,500,PASS,2.7,10,PASS,PASS,Priya S.
MCR-0233,BCH-2022-0233,Jackfruit Chips,Line E,2023-01-22 00:00:00,Jan-2023,Sagar A.,4219.0,10000,PASS,21.0,500,PASS,4.6,10,PASS,PASS,Anand M.
MCR-0234,BCH-2022-0234,Okra Chips,Line F,2023-01-23 00:00:00,Jan-2023,Priya S.,3835.0,10000,PASS,,500,PASS,6.8,10,PASS,PASS,Sagar A.
MCR-0235,BCH-2022-0235,Roasted Corn,Line A,2023-01-24 00:00:00,Jan-2023,Anand M.,8111.0,10000,PASS,433.0,500,PASS,24.0,10,FAIL,fail,Divya N.
MCR-0236,BCH-2022-0236,Chickpea Snacks,Line B,2023-01-25 00:00:00,Jan-2023,Meena R.,5873.0,10000,PASS,167.0,500,PASS,1.1,10,PASS,P ASS,Karthik V.
MCR-0237,BCH-2022-0237,  Banana Chips ,Line C,2023-01-27 00:00:00,Jan-2023,Karthik V.,6450.0,10000,PASS,85.0,500,PASS,0.8,10,PASS,PASS,Meena R.
MCR-0238,BCH-2022-0238,Sweet Potato Chips,Line D,2023-01-28 00:00:00,Jan-2023,Divya N.,,10000,PASS,149.0,500,PASS,3.9,10,PASS,PASS,Suresh B.
MCR-0239,BCH-2022-0239,Masala Peanuts,Line E,2023-01-29 00:00:00,Jan-2023,Suresh B.,750.0,10000,PASS,184.0,500,PASS,6.2,10,PASS,PASS,Ramesh K.
MCR-0240,BCH-2022-0240,Tapioca Crisps,Line F,2023-01-31 00:00:00,Jan-2023,Leena D.,5539.0,10000,PASS,385.0,500,PASS,1.3,10,PASS,PASS,Priya S.
MCR-0241,BCH-2022-0241,Jackfruit Chips,Line A,2023-02-01 00:00:00,Jan-2023,Sagar A.,1740.0,10000,PASS,207.0,500,PASS,5.1,10,PASS,PASS,Anand M.
MCR-0242,BCH-2022-0242,Okra Chips,Line B,2023-02-02 00:00:00,Feb-2023,Priya S.,2563.0,10000,PASS,27.0,500,PASS,3.5,10,PASS,PASS,Sagar A.
MCR-0243,BCH-2022-0243,  Roasted Corn ,Line C,2023-02-03 00:00:00,Feb-2023,Anand M.,5389.0,10000,PASS,173.0,500,PASS,31.4,10,FAIL,FAIL,Divya N.
MCR-0244,BCH-2022-0244,Chickpea Snacks,Line D,2023-02-04 00:00:00,Feb-2023,Meena R.,6983.0,10000,PASS,315.0,500,PASS,3.6,10,PASS,PASS,Karthik V.
MCR-0245,BCH-2022-0245,Banana Chips,Line E,2023-02-05 00:00:00,Feb-2023,Karthik V.,,10000,PASS,260.0,500,PASS,0.7,10,PASS,pass ,Meena R.
MCR-0246,BCH-2022-0246,Sweet Potato Chips,Line F,2023-02-06 00:00:00,Feb-2023,Divya N.,1854.0,10000,PASS,240.0,500,PASS,2.9,10,PASS,PASS,Suresh B.
MCR-0247,BCH-2022-0247,Masala Peanuts,Line A,2023-02-07 00:00:00,Feb-2023,Suresh B.,5547.0,10000,PASS,295.0,500,PASS,6.4,10,PASS,PASS,Ramesh K.
MCR-0248,BCH-2022-0248,Tapioca Crisps,Line B,2023-02-08 00:00:00,Feb-2023,Leena D.,7094.0,10000,PASS,32.0,500,PASS,1.8,10,PASS,PASS,Priya S.
MCR-0249,BCH-2022-0249,Jackfruit Chips,Line C,2023-02-09 00:00:00,Feb-2023,Sagar A.,2764.0,10000,PASS,272.0,500,PASS,4.8,10,PASS,PASS,Anand M.
MCR-0250,BCH-2022-0250,Okra Chips,Line D,2023-02-11 00:00:00,Feb-2023,Priya S.,3311.0,10000,PASS,349.0,500,PASS,2.9,10,PASS,PASS,Sagar A.
MCR-0251,BCH-2022-0251,Roasted Corn,Line E,2023-02-12 00:00:00,Feb-2023,Anand M.,29591.0,10000,FAIL,2298.0,500,FAIL,5.5,10,PASS,FAIL,Divya N.
MCR-0252,BCH-2022-0252,Chickpea Snacks,Line F,2023-02-17 00:00:00,Feb-2023,Meena R.,7656.0,10000,PASS,327.0,500,PASS,4.0,10,PASS,PASS,Karthik V.
MCR-0253,BCH-2022-0253,Banana Chips,Line A,2023-02-20 00:00:00,Feb-2023,Karthik V.,8487.0,10000,PASS,,500,PASS,5.5,10,PASS,PASS,Meena R.
MCR-0254,BCH-2022-0254,  Sweet Potato Chips ,Line B,2023-02-22 00:00:00,Feb-2023,Divya N.,5086.0,10000,PASS,341.0,500,PASS,5.4,10,PASS,PASS,Suresh B.
MCR-0255,BCH-2022-0255,Masala Peanuts,Line C,2023-02-23 00:00:00,Feb-2023,Suresh B.,1991.0,10000,PASS,348.0,500,PASS,2.4,10,PASS,PASS,Ramesh K.
MCR-0256,BCH-2022-0256,Tapioca Crisps,Line D,2023-02-24 00:00:00,Feb-2023,Leena D.,7562.0,10000,PASS,255.0,500,PASS,5.1,10,PASS,PASS,Priya S.
MCR-0257,BCH-2022-0257,Jackfruit Chips,Line E,2023-02-26 00:00:00,Feb-2023,Sagar A.,5267.0,10000,PASS,418.0,500,PASS,2.3,10,PASS,PASS,Anand M.
MCR-0258,BCH-2022-0258,Okra Chips,Line F,2023-02-27 00:00:00,Feb-2023,Priya S.,3013.0,10000,PASS,245.0,500,PASS,0.8,10,PASS,PAAS,Sagar A.
MCR-0259,BCH-2022-0259,Roasted Corn,Line A,2023-03-04 00:00:00,Mar-2023,Anand M.,7748.0,10000,PASS,226.0,500,PASS,6.5,10,PASS,PASS,Divya N.
MCR-0260,BCH-2022-0260,Chickpea Snacks,Line B,2023-03-05 00:00:00,Mar-2023,Meena R.,1512.0,10000,PASS,370.0,500,PASS,6.4,10,PASS,PASS,Karthik V.
MCR-0261,BCH-2022-0261,Banana Chips,Line C,2023-03-06 00:00:00,Mar-2023,Karthik V.,26664.0,10000,FAIL,3486.0,500,FAIL,2.1,10,PASS,fail,Meena R.
MCR-0262,BCH-2022-0262,Sweet Potato Chips,Line D,2023-03-08 00:00:00,Mar-2023,Divya N.,4968.0,10000,PASS,335.0,500,PASS,,10,PASS,PASS,Suresh B.
MCR-0263,BCH-2022-0263,Masala Peanuts,Line E,2023-03-13 00:00:00,Mar-2023,Suresh B.,6083.0,10000,PASS,172.0,500,PASS,0.3,10,PASS,PASS,Ramesh K.
MCR-0264,BCH-2022-0264,Tapioca Crisps,Line F,2023-03-14 00:00:00,Mar-2023,Leena D.,7044.0,10000,PASS,,500,PASS,0.1,10,PASS,PASS,Priya S.
MCR-0265,BCH-2022-0265,Jackfruit Chips,Line A,2023-03-15 00:00:00,Mar-2023,Sagar A.,2183.0,10000,PASS,63.0,500,PASS,2.3,10,PASS,PASS,Anand M.
MCR-0266,BCH-2022-0266,  Okra Chips ,Line B,2023-03-17 00:00:00,Mar-2023,Priya S.,824.0,10000,PASS,,500,PASS,1.5,10,PASS,PASS,Sagar A.
MCR-0267,BCH-2022-0267,Roasted Corn,Line C,2023-03-18 00:00:00,Mar-2023,Anand M.,4833.0,10000,PASS,276.0,500,PASS,1.8,10,PASS,PASS,Divya N.
MCR-0268,BCH-2022-0268,Chickpea Snacks,Line D,2023-03-19 00:00:00,Mar-2023,Meena R.,6486.0,10000,PASS,1392.0,500,FAIL,3.3,10,PASS,FAIL,Karthik V.
MCR-0269,BCH-2022-0269,Banana Chips,Line E,2023-03-20 00:00:00,Mar-2023,Karthik V.,3087.0,10000,PASS,62.0,500,PASS,5.5,10,PASS,PASS,Meena R.
MCR-0270,BCH-2022-0270,  Sweet Potato Chips ,Line F,2023-03-22 00:00:00,Mar-2023,Divya N.,6141.0,10000,PASS,360.0,500,PASS,2.3,10,PASS,PASS,Suresh B.
MCR-0271,BCH-2022-0271,Masala Peanuts,Line A,2023-03-23 00:00:00,Mar-2023,Suresh B.,2206.0,10000,PASS,405.0,500,PASS,4.9,10,PASS,PASS,Ramesh K.
MCR-0272,BCH-2022-0272,Tapioca Crisps,Line B,2023-03-24 00:00:00,Mar-2023,Leena D.,7893.0,10000,PASS,229.0,500,PASS,5.4,10,PASS,PASS,Priya S.
MCR-0273,BCH-2022-0273,Jackfruit Chips,Line C,2023-03-27 00:00:00,Mar-2023,Sagar A.,2974.0,10000,PASS,352.0,500,PASS,7.0,10,PASS,PASS,Anand M.
MCR-0274,BCH-2022-0274,Okra Chips,Line D,2023-03-28 00:00:00,Mar-2023,Priya S.,4374.0,10000,PASS,211.0,500,PASS,5.7,10,PASS,PASS,Sagar A.
MCR-0275,BCH-2022-0275,Roasted Corn,Line E,2023-03-29 00:00:00,Mar-2023,Anand M.,2794.0,10000,PASS,316.0,500,PASS,1.8,10,PASS,PASS,Divya N.
MCR-0276,BCH-2022-0276,Chickpea Snacks,Line F,2023-03-30 00:00:00,Mar-2023,Meena R.,7517.0,10000,PASS,79.0,500,PASS,0.3,10,PASS,PASS,Karthik V.
MCR-0277,BCH-2022-0277,Banana Chips,Line A,2023-03-31 00:00:00,Mar-2023,Karthik V.,30692.0,10000,FAIL,352.0,500,PASS,,10,PASS,FAIL,Meena R.
MCR-0278,BCH-2022-0278,Sweet Potato Chips,Line B,2023-04-07 00:00:00,Apr-2023,Divya N.,1559.0,10000,PASS,328.0,500,PASS,0.8,10,PASS,PASS,Suresh B.
MCR-0279,BCH-2022-0279,Masala Peanuts,Line C,2023-04-08 00:00:00,Apr-2023,Suresh B.,4543.0,10000,PASS,390.0,500,PASS,4.5,10,PASS,PASS,Ramesh K.
